art_id	class	tier	display_name	canvas	grid_w	grid_h	desc	historical_anchor	source_url	action	source_kind	source_path	source_sha256	source_verdict	overlap_key	qa_status	ladder_id	rung	runtime_kind	mechanical_identity
body_splint_skymetal	body_splint	5	Skymetal Splint Cuirass	P	2	3	Empty hip-short cuirass of raw dark meteoric-iron splints mounted vertically over full blackened hide, with broad side flex zones and continuous shoulder structure; no belt, skirt, anatomy, glow, gilding, symbols, or brigandine pattern.	T5 material translation of ancient splint defense	https://www.metmuseum.org/art/collection/search/326389	generate_new	none	none	none	not_audited	none	unreviewed	body_splint	5	body	meteoric splints on blackened hide
helmet_light_quilted	helmet_light	1	Quilted War Cap	S	2	2	Empty close-fitting cap made from four broad irregularly quilted linen sectors with thick bound lower rim and full rounded crown; one repair, dark interior, no head, hair, metal plates, symbols, or modern sports padding.	A0-A4/L padded textile cap; taxonomy H-01	https://www.metmuseum.org/de/essays/warfare-in-ancient-greece	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 11_25_02 PM (3).png	6861f075960bc68591dc967c09c104568b28dca883c5fca0242483872c581844	promote	helmet_quilted_cap	needs_user	helmet_light	1	helmet	quilted four-sector linen cap
helmet_light_copper_point	helmet_light	2	Copper Point Helm	S	2	2	Empty tall pointed hammered-copper cap with one integral brow band, complete dome, and short rear lip; early hand-worked sheet, no cheek guards, nasal, crest, symbols, segmented bands, or later conical-war-helm detailing.	Ancient Urartian pointed sheet-metal helmet geometry	https://www.metmuseum.org/art/collection/search/30088906	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - DEX - tier 1\02__headgear.png	cd47cf9cc5b772e8f1078c8c812abb44ee2dd5f701f35b04913576cfd75f2504	not_audited	helmet_urartian_point	needs_user	helmet_light	2	helmet	tall pointed copper cap without cheeks
helmet_light_bronze_pilos	helmet_light	3	Bronze Pilos Helm	S	2	2	Empty mature bronze pilos-type helmet with steep conical bowl, blunt apex, and slightly flared lower edge; no separate cheek guards, head, crest, symbols, nasal, or later pointed-helm details.	A3 pilos-type bronze helmet; taxonomy H-17	https://www.metmuseum.org/de/essays/warfare-in-ancient-greece	generate_new	none	none	none	not_audited	none	unreviewed	helmet_light	3	helmet	blunt conical bronze pilos bowl
helmet_light_riverhide	helmet_light	4	River-Hide War Hood	S	2	2	Empty crocodile-hide helmet following the surviving Roman-Egyptian fitted hide crown, brow seam, side coverage, and rear fall; one continuous hide family, no animal head, face, hair, metal ornament, jewels, or symbols.	Roman Egypt crocodile-skin helmet, 3rd-4th century, BM EA5473	https://www.britishmuseum.org/collection/object/Y_EA5473	generate_new	none	none	none	not_audited	none	unreviewed	helmet_light	4	helmet	fitted crocodile hide hood
helmet_light_skymetal_bowl	helmet_light	5	Skymetal Bowl Helm	S	2	2	Empty severe hemispherical helmet hammered from raw dark meteoric iron, with heavy lower rim, shallow forward brow, and short integral rear lip; no head, glow, gilding, crest, symbols, nasal, or articulation.	T5 translation of ancient simple bowl helmet	https://www.britishmuseum.org/collection/object/H_1950-0706-1	generate_new	none	none	none	not_audited	none	unreviewed	helmet_light	5	helmet	meteoric hemispherical bowl with rear lip
helmet_open_rawhide	helmet_open	1	Rawhide Cheek Helm	S	2	2	Empty hardened-rawhide skullcap with low full dome, heavy brow, paired broad cheek tabs, and continuous rear edge; one organic shell family, no head, hair, metal plates, crest, symbols, or modern seams.	A0-A4/L rawhide skullcap; taxonomy H-03	https://www.britishmuseum.org/collection/object/Y_EA5473	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 11_25_30 PM (3).png	aee2001073e761aa9e6d729dc76c86796f0036421d7ee3fb0358898ed7ba054c	promote	helmet_rawhide_cheeks	needs_user	helmet_open	1	helmet	rawhide dome with broad cheek tabs
helmet_open_copper_attic	helmet_open	2	Copper Attic Helm	S	2	2	Empty early-copper Attic-derived helmet with a very low shallow crown, broad visor-like front brim, tiny triangular cheek tabs, wide open sides, and a level back rim with no neck guard; no head, hair, crest, symbols, deep bowl, long cheekpieces, or closed face.	A3 Attic silhouette translated to T2 copper	https://www.metmuseum.org/de/essays/warfare-in-ancient-greece	generate_new	none	none	none	not_audited	none	unreviewed	helmet_open	2	helmet	shallow copper visor bowl with tiny cheek tabs
helmet_open_bronze_chalcidian	helmet_open	3	Bronze Chalcidian Helm	S	2	2	Empty Chalcidian-type bronze helmet with a high deep near-spherical bowl, long leaf-shaped cheek guards framing deep ear cutouts, and a pronounced flared rear neck lip; the brow is close and unprojecting, with no head, hair, crest, symbols, broad visor brim, or closed face.	A3 Chalcidian helmet; taxonomy H-13	https://www.metmuseum.org/de/essays/warfare-in-ancient-greece	generate_new	none	none	none	not_audited	none	unreviewed	helmet_open	3	helmet	deep bronze bowl with leaf cheeks and flared nape
helmet_open_amber_boeotian	helmet_open	4	Amber-Rim Boeotian Helm	S	2	2	Empty prestige Boeotian-type bronze helmet with low rounded crown and broad irregular downturned brim; only four protected amber studs sit in the rear rim, with no radial motif, gems elsewhere, crest, or symbols.	A3 Boeotian helmet with bounded T4 amber allocation	https://www.metmuseum.org/de/essays/warfare-in-ancient-greece	generate_new	none	none	none	not_audited	none	unreviewed	helmet_open	4	helmet	broad boeotian brim with four amber studs
helmet_open_skymetal_forward	helmet_open	5	Skymetal Forward Helm	S	2	2	Empty Phrygian-type helmet forged from raw dark meteoric iron, with tall crown curving forward, paired cheek guards, open face, and continuous rear edge; no head, glow, gilding, plume, symbols, horns, or spikes.	T5 translation of A3 Phrygian or Thracian helmet	https://www.metmuseum.org/de/essays/warfare-in-ancient-greece	generate_new	none	none	none	not_audited	none	unreviewed	helmet_open	5	helmet	forward-curved meteoric crown with cheeks
helmet_ridged_hide_point	helmet_ridged	1	Hide Point Cap	S	2	2	Empty tall rawhide point cap built from two broad hardened-hide halves joined beneath one raised stitched ridge, with thick lower rim and no cheek guards; no head, hair, metal ornament, crest, symbols, or later segmented form.	A0-A4/L hardened-hide ridge cap	https://www.britishmuseum.org/collection/object/Y_EA5473	review_reuse	post_calib	ChatGPT Image Jul 14, 2026, 01_03_23 AM (3).png	13ff17bba9b6001e9a380cf1eb4da6c9d87e86d1acc0531a58c124e8b9e72d00	promote	helmet_hide_point	needs_user	helmet_ridged	1	helmet	two-half rawhide point with stitched ridge
helmet_ridged_copper_track	helmet_ridged	2	Copper Crest-Track Cap	S	2	2	Empty tall pointed copper cap with a single integral fore-aft ridge and plain rolled lower edge; complete one-piece bowl, no cheek guards, nasal, crossbands, plume, symbols, or later segmented construction.	Ancient pointed sheet helmet with restrained ridge translation	https://www.metmuseum.org/art/collection/search/30088906	generate_new	none	none	none	not_audited	none	unreviewed	helmet_ridged	2	helmet	single-ridge pointed copper cap
helmet_ridged_bronze_illyrian	helmet_ridged	3	Bronze Illyrian Helm	S	2	2	Empty Illyrian-type mature bronze helmet with open face, fixed long cheek plates, twin raised crown ridges, and complete back dome; no head, hair, plume, engraved scenes, symbols, or nasal.	A3 Illyrian helmet, Met 1989.281.49	https://www.metmuseum.org/art/collection/search/257808	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_north - DEX - tier 1\02__headgear.png	dcc5f028ebedf0397bcd9e82c2f1e84533e56b498a1970a38669d1718017300c	not_audited	helmet_illyrian_twinridge	needs_user	helmet_ridged	3	helmet	twin-ridge bronze illyrian cheeks
helmet_ridged_crossband	helmet_ridged	4	Crossband War Helm	S	2	2	Empty fifth-century Sasanian prestige helmet with four dark-iron crown plates between two crossing arched bands, deep brow ring, paired cheek guards, and full rear protection; one bounded gilt edge, no gems, mail, nasal, or copied imagery.	5th-century Sasanian cross-band helmet, Met 49.104	https://www.metmuseum.org/art/collection/search/27399	generate_new	none	none	none	not_audited	none	unreviewed	helmet_ridged	4	helmet	sasanian four-plate crossband crown
helmet_ridged_skymetal	helmet_ridged	5	Skymetal Ridge Helm	S	2	2	Empty Late Roman ridge helmet translated into two raw dark meteoric-iron half shells meeting beneath a tall central ridge, with reinforced brow, paired cheeks, and continuous rear plate; no glow, gilding, plume, symbols, or mail.	T5 translation of A4 ridge helmet; taxonomy H-25	https://resources.metmuseum.org/resources/metpublications/pdf/Arms_and_Armor_Permanent_Collection_The_Metropolitan_Museum_of_Art_Bulletin_v_49_no_1_Summer_1991.pdf	generate_new	none	none	none	not_audited	none	unreviewed	helmet_ridged	5	helmet	two-shell meteoric late roman ridge
helmet_neckguard_leather	helmet_neckguard	1	Layered Leather Helm	S	2	2	Empty layered-leather helmet with full rounded dome, broad overlapping hide crown panels, paired cheek guards, and one continuous rear neck flap; no head, hair, metal plates, crest, symbols, or nasal.	A0-A4/L layered leather helmet; taxonomy H-04	https://www.britishmuseum.org/collection/object/Y_EA5473	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_24_36 PM (3).png	372dbfb5d21c04a70f1f410a3653426b07bda6c6e388525312c83009be7f9da6	promote	helmet_layered_leather	needs_user	helmet_neckguard	1	helmet	layered leather dome with neck flap
helmet_neckguard_copper_flared	helmet_neckguard	2	Copper Flared Cap	S	2	2	Empty low shallow copper cap with broad integral rear lip, plain rounded brow, and no cheek guards; one hammered shell with visible hand variation, no top knob, nasal, segmented bands, symbols, or later helmet detailing.	Early sheet-metal cap using ancient flared neck-lip geometry	https://www.britishmuseum.org/collection/object/H_1950-0706-1	generate_new	none	none	none	not_audited	none	unreviewed	helmet_neckguard	2	helmet	shallow copper cap with broad rear lip
helmet_neckguard_bronze_montefortino	helmet_neckguard	3	Bronze Montefortino Helm	S	2	2	Empty mature bronze Montefortino-type helmet with deep hemispherical bowl, compact top knob, narrow brow, flared rear neck guard, and paired cheek guards; no head, plume, symbols, or nasal.	A3-A4 Montefortino helmet; taxonomy H-20	https://www.britishmuseum.org/collection/object/H_1950-0706-1	generate_new	none	none	none	not_audited	none	unreviewed	helmet_neckguard	3	helmet	deep montefortino bowl with knob and cheeks
helmet_neckguard_amber_coolus	helmet_neckguard	4	Amber-Brow Coolus Helm	S	2	2	Empty prestige Coolus-type bronze helmet with smooth low bowl, straight brow reinforcement, broad one-piece rear neck guard, and paired cheeks; one protected amber bar sits in the brow, with no radial motif, gems elsewhere, crest, or symbols.	A4 Roman Coolus helmet with bounded T4 amber allocation	https://www.britishmuseum.org/collection/object/H_1950-0706-1	generate_new	none	none	none	not_audited	none	unreviewed	helmet_neckguard	4	helmet	coolus bowl with amber brow bar
helmet_neckguard_skymetal_imperial	helmet_neckguard	5	Skymetal Imperial Helm	S	2	2	Empty early Imperial Gallic-derived helmet forged from raw dark meteoric iron, with low bowl, doubled brow ribs, large paired cheeks, and broad flared rear plate; no glow, gilding, crest, symbols, or later articulation.	T5 translation of A4 Imperial Gallic or Italic helmet	https://resources.metmuseum.org/resources/metpublications/pdf/Arms_and_Armor_Permanent_Collection_The_Metropolitan_Museum_of_Art_Bulletin_v_49_no_1_Summer_1991.pdf	generate_new	none	none	none	not_audited	none	unreviewed	helmet_neckguard	5	helmet	meteoric imperial bowl with doubled brow
outer_full_bast	outer_full	1	Bast Rain Cape	P	2	3	Complete empty hip-length rain cape woven as one broad bast field with a simple neck opening and heavy lower edge; continuous cloth silhouette, no body, armor, hood, scales, shingles, tabs, fringe, belt, or modern tailoring.	A0/L woven-fiber mantle construction	https://www.britishmuseum.org/collection/object/Y_EA72472	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_stonewood - INT - tier 1\06__outer_layer.png	0be25ba74b06c9d9d0e41b65684f5819dc023b93aceb19e4c6deb6cc787212bb	not_audited	outer_continuous_bast	needs_user	outer_full	1	cloak	broad bast rain cape
outer_full_linen	outer_full	2	Linen Travel Mantle	P	2	3	Complete empty knee-length linen mantle formed from one broad rectangular cloth field folded at the shoulders; restrained copper-dyed edge, no body, armor, hood, scales, shingles, hanging panels, fringe, or modern seams.	Ancient rectangular mantle construction; BM Roman-Coptic wool mantle fragment	https://www.britishmuseum.org/collection/object/Y_EA72472	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - DEX - tier 1\06__outer_layer.png	070e8181673662f79ec464de5524a3d563994b3c3efdc52a3c110ef1539adbdd	not_audited	outer_continuous_linen	needs_user	outer_full	2	cloak	folded rectangular linen mantle
outer_full_sagum	outer_full	3	Soldier Sagum	P	2	3	Complete empty heavy-wool sagum hanging as one broad knee-length rectangle with an asymmetric shoulder fold and plain woven border; no body, armor, hood, scales, shingles, tabs, tassels, or modern tailoring.	Ancient military rectangular cloak construction	https://www.metmuseum.org/de/essays/warfare-in-ancient-greece	generate_new	none	none	none	not_audited	none	unreviewed	outer_full	3	cloak	heavy rectangular wool sagum
outer_full_dyed_long	outer_full	4	Dyed Long Cloak	P	2	4	Complete empty calf-length prestige cloak cut as one very wide blue-purple rectangle, draped symmetrically over both shoulders so straight parallel sides fall to a level hem with four square weighted corners; no body, armor, hood, scales, shingles, repeated panels, tassels, or modern tailoring.	Hellenistic-Roman purple wool cloak textile	https://www.britishmuseum.org/collection/object/G_1982-0315-1	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 11_24_35 PM (6).png	0623bf7cdcfe183bed474a5c56972b4398b324d84d454bb606bc3730e9582671	review	outer_long_blue_continuous	needs_user	outer_full	4	cloak	symmetrical rectangular wool with square hem
outer_full_paludamentum	outer_full	5	River-Purple Paludamentum	P	2	4	Complete empty full-length command cloak cut as one deep river-purple semicircle, swept entirely over the left shoulder so a strong diagonal front edge crosses toward a broad rounded hem while the right side remains open; one contrasting woven border, no figure, armor, hood, scales, shingles, panels, jewelry, or modern tailoring.	Roman paludamentum drape and ancient purple wool construction	https://resources.metmuseum.org/resources/metpublications/pdf/Roman_Portraits_Sculptures_in_Stone_and_Bronze.pdf	generate_new	none	none	none	not_audited	none	unreviewed	outer_full	5	cloak	one-sided semicircular command drape
outer_short_wrap	outer_short	1	Woven Shoulder Wrap	P	2	3	Complete empty short shoulder wrap of coarse undyed wool, one continuous semicircular field with deep natural folds and plain edge; no body, armor, hood, scales, shingles, dangling tabs, tassels, or modern tailoring.	Ancient woven mantle construction	https://www.britishmuseum.org/collection/object/Y_EA72472	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_28_52 PM (6).png	ded03a5192cc6551e134e2ab9b15d4c6cb18939afb8e98db66218ce8c1c794e3	promote	outer_simple_wrap	needs_user	outer_short	1	cloak	coarse semicircular shoulder wrap
outer_short_cowl	outer_short	2	Folded Wool Cowl	P	2	3	Complete empty short wool cowl made from one broad folded cloth field with a circular neck opening and layered shoulder drape; no body, armor, separate hood, scales, shingles, hanging panels, tassels, or modern seams.	Ancient folded wool mantle construction	https://www.britishmuseum.org/collection/object/Y_EA72472	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_28_51 PM (3).png	eb41c8aa80e1bb4be5c7ff1cdf73237916808a36a8b793254509e38e5dcbe3c8	promote	outer_folded_cowl	needs_user	outer_short	2	cloak	circular folded wool shoulder cowl
outer_short_chlamys	outer_short	3	Short Chlamys	P	2	3	Complete empty thigh-length white wool chlamys with one continuous asymmetric field and a narrow ancient geometric border woven into the edge; no figure, armor, hood, scales, shingles, panels, tassels, brooch, or modern tailoring.	Ancient Greek chlamys geometry	https://www.metmuseum.org/de/essays/warfare-in-ancient-greece	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 10_52_35 PM (6).png	559c03ed8dfcfc87d89852c72b2188b40f60db0cb61fabb4645a0d2425463e71	review	outer_white_asymmetric	needs_user	outer_short	3	cloak	asymmetric short white chlamys
outer_short_pelt	outer_short	4	Pelt Command Cape	P	2	3	Complete empty thigh-length prestige cape cut from one broad tawny pelt with a continuous hide shoulder field and irregular natural hem; no animal head, body, armor, hood, scales, shingled pieces, tabs, chain, or jewelry.	Ancient single-pelt mantle construction	https://www.metmuseum.org/art/collection/search/315048	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 11_04_16 PM (6).png	9cfd36d820288d25b07f41b99a4c97eaba84d388eaf0ecb0bc4d41d6e986e83d	promote	outer_single_pelt	needs_user	outer_short	4	cloak	single broad command pelt
outer_short_command	outer_short	5	Command Mantle	P	2	4	Complete empty calf-length command mantle in one dense dark wool field with a sweeping asymmetric shoulder fold and one bounded river-purple edge; no figure, armor, hood, scales, shingles, panels, tassels, or modern tailoring.	Ancient command-cloak drape; Roman portrait evidence	https://resources.metmuseum.org/resources/metpublications/pdf/Roman_Portraits_Sculptures_in_Stone_and_Bronze.pdf	generate_new	none	none	none	not_audited	none	unreviewed	outer_short	5	cloak	asymmetric dark command mantle
hands_hide_pouch_mitts	gloves	1	Hide Pouch Mitts	S	2	2	A pair of empty one-piece deerskin mitts with enclosed palms, separate thumb volumes, inward fur at short cuffs, and broad doubled palm patches; crude sinew seams and no rigid pieces.	Copper Age hide garments and sinew sewing support a soft enclosed mitten family.	https://www.iceman.it/en/oetzi/clothing	generate_new	none	none	none	not_audited	none	unreviewed	enclosed_mitts	1	gloves	soft fur lined palm pouch
hands_quilted_linen_mitts	gloves	2	Quilted Linen Mitts	S	2	2	A pair of empty enclosed linen mitts with oval quilted hand bodies, separate thumb volumes, dense corded seams, doubled woven palms, and short padded cuffs; one continuous textile construction with no rigid pieces.	Ancient quilted textile defense and the complete Vindolanda boxing-guard silhouette support a materially continuous padded mitten.	https://www.vindolanda.com/Blogs/blog/vindolandas-top-10-finds-of-the-decade	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - DEX - tier 2\03__hands_arms.png	a8300df92fe3af1bba2c7f4ba4a4b572a23c929648808a92a293f00f04b803f6	reject	balanced_faction_dustwind_dex_t2_hands	unreviewed	enclosed_mitts	2	gloves	oval quilted textile hand body
hands_corded_palm_mitts	gloves	3	Corded-Palm Mitts	S	2	2	A pair of empty enclosed thick-hide mitts with elongated palm bodies, separate thumb volumes, raised parallel rawhide cords buried within the outer hand layer, doubled palms, and deep rolled cuffs; no rigid pieces.	The complete Vindolanda leather boxing guards directly anchor an enclosed materially continuous leather hand body.	https://www.vindolanda.com/Blogs/blog/vindolandas-top-10-finds-of-the-decade	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - STR - tier 2\03__hands_arms.png	e0c825d48880eb1dd36cbbb1bf62ad8a5683708f01635ba078fa91ca971311e8	reject	balanced_faction_dustwind_str_t2_hands	unreviewed	enclosed_mitts	3	gloves	elongated palm with buried cord welts
hands_lacquered_hide_mitts	gloves	4	Lacquered Hide Mitts	S	2	2	A pair of empty enclosed black-red hardened-hide mitts shaped as continuous faceted hand pouches with separate thumb volumes, thick turned edges, doubled palms, and short soft cuffs; no applied plates.	Pre-AD Scythian and Subeixi hard-leather armor directly anchors shaped lacquered hide as a coherent organic shell.	https://www.metmuseum.org/art/collection/search/26565	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_north - DEX - tier 2\03__hands_arms.png	7ec896139293e28163e56566b31a230b3b559b86710cbe0578e1d7c74a79243b	reject	balanced_faction_north_dex_t2_hands	unreviewed	enclosed_mitts	4	gloves	continuous faceted hardened hide pouch
hands_black_hide_mitts	gloves	5	Black-Hide Hero Mitts	S	2	2	A pair of empty enclosed dense black rawhide mitts with broad rounded hand bodies, separate thumb volumes, deeply molded outer ridges formed in the hide itself, doubled palms, and tall rolled cuffs; no metal or applied hard pieces.	The complete Vindolanda leather boxing guards directly anchor a high-mass materially continuous leather hand defense.	https://www.vindolanda.com/Blogs/blog/vindolandas-top-10-finds-of-the-decade	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_north - INT - tier 2\03__hands_arms.png	7a314f139eb8ff9e174aba4ce9ff11bd54d91f4aae1d61c8db2f938d3ee5b05e	reject	balanced_faction_north_int_t2_hands	unreviewed	enclosed_mitts	5	gloves	deep molded ridges in continuous black hide
hands_stuffed_boxing_guards	gloves	1	Stuffed Boxing Guards	S	2	2	A pair of empty rounded rawhide boxing guards enclosing palm, thumb base, and knuckles as continuous stuffed hand cages, with thick impact rolls and no hard inserts.	Roman leather boxing guards from Vindolanda establish a complete enclosed striking hand family.	https://www.vindolanda.com/Blogs/blog/vindolandas-top-10-finds-of-the-decade	generate_new	none	none	none	not_audited	none	unreviewed	enclosed_hand_cages	1	gloves	rounded stuffed impact roll
hands_copper_shell_cesti	gloves	2	Copper Shell Cesti	S	2	2	A pair of empty contiguous hammered copper mitten cages, each enclosing the back, knuckle arc, outer palm, and thumb root as one self-supporting shell with a thin hide lining visible only at the openings; no separate plates or finger joints.	The complete Vindolanda boxing guards anchor the enclosed striking form, while ancient hammered copper limb defense anchors the self-supporting sheet shell.	https://www.vindolanda.com/Blogs/blog/vindolandas-top-10-finds-of-the-decade	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - INT - tier 2\03__hands_arms.png	52179bf490ab0b5d6af8a9c07087218f956bfe5eeebd8a792a8b945ce5d215cc	reject	balanced_faction_dustwind_int_t2_hands	unreviewed	enclosed_hand_cages	2	gloves	short contiguous copper mitten cage
hands_bronze_fluted_cesti	gloves	3	Bronze Fluted Cesti	S	2	2	A pair of empty deep bronze hand cages shaped as continuous blunt mitten shells with separate thumb-root hoods, integral raised flutes across each striking face, and subordinate leather lining visible only at the rims; no applied bars or plates.	Ancient hammered bronze limb shells support integral raised shaping in one continuous metal body, combined with the Vindolanda striking-hand silhouette.	https://www.metmuseum.org/art/collection/search/247494	generate_new	none	none	none	not_audited	none	unreviewed	enclosed_hand_cages	3	gloves	deep bronze shell with integral flutes
hands_lacquered_rawhide_cesti	gloves	4	Lacquered Rawhide Cesti	S	2	2	A pair of empty black-red hardened-rawhide hand cages shaped as continuous angular fist shells with enclosed palms, blunt knuckle masses, separate thumb-root hoods, and thin felt lining visible only at the rims.	Pre-AD hard-leather armor directly anchors a coherent self-supporting organic shell rather than applied hard pieces.	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	enclosed_hand_cages	4	gloves	angular continuous rawhide fist shell
hands_meteor_fist_shells	gloves	5	Meteor Fist Shells	S	2	2	A pair of severe contiguous raw dark meteoric-iron hand cages shaped as broad squared mitten shells around back, knuckle arc, outer palm, and thumb root, with subordinate black-hide lining visible only at the openings; no separate bars, scales, or finger plates.	Ancient hammered sheet limb armor provides the continuous shell logic, combined with the complete enclosed Vindolanda striking-hand form.	https://www.metmuseum.org/art/collection/search/247494	generate_new	none	none	none	not_audited	none	unreviewed	enclosed_hand_cages	5	gloves	squared contiguous meteoric fist shell
hands_rough_hide_wraps	gloves	1	Rough Hide Forearm Wraps	S	2	2	A pair of broad materially continuous rough-hide strips coiled around empty forearm volumes, with flat overlapping courses, irregular edges, and no hand shapes or rigid pieces.	Copper Age hide craft supports simple soft forearm wraps.	https://www.iceman.it/en/oetzi/clothing	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_28_53 PM (9).png	033565c6be6f273d68528d4b25488de274537f0cd5f275392fd2d114a2fe82b4	promote	salvage_gloves_163	needs_user	wrap_guards	1	gloves	broad overlapping hide courses
hands_linen_hide_wraps	gloves	2	Linen-Hide Forearm Wraps	S	2	2	A pair of empty forearm wraps built from broad alternating linen and hide courses, with thick doubled outer faces and deliberately uneven hand-worked edges.	Ancient textile and hide defense supports a layered soft-wrap construction.	https://www.metmuseum.org/art/collection/search/26565	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_24_38 PM (9).png	26f682d86c1649bb98632e64487388055c9c0de1c9ffceee6506f3a3e17b6100	promote	salvage_gloves_154	needs_user	wrap_guards	2	gloves	alternating linen hide courses
hands_layered_hide_guards	gloves	3	Layered Hide Guards	S	2	2	A pair of empty full-forearm guards formed from thick overlapping boiled-hide bands over continuous soft leather sleeves, with a squared outer-face profile.	Pre-AD hard leather scale construction supplies the layered protective logic.	https://www.metmuseum.org/art/collection/search/26565	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 11_25_30 PM (9).png	a64dafff8e114d9d6f2d3b6b015e59be078e34b9754e01c19e4c7e4b1af174b7	promote	salvage_gloves_088	needs_user	wrap_guards	3	gloves	squared boiled hide bands
hands_padded_campaign_guards	gloves	4	Padded Campaign Guards	S	2	2	A pair of deep empty forearm guards with rounded quilted textile bodies, dark leather edge fields, and broad crossed reinforcement bands across each outer face.	Ancient padded textile defense and leather reinforcement support a prestige campaign guard.	https://www.metmuseum.org/art/collection/search/26565	review_reuse	post_calib	ChatGPT Image Jul 14, 2026, 01_03_28 AM (9).png	aa8abb789196d588311b1d581ad29dd3527a2979592613deadd655b1ce7f9978	promote	salvage_gloves_186	needs_user	wrap_guards	4	gloves	quilted guard with crossed bands
hands_meteor_roll_guards	gloves	5	Meteor-Roll Guards	S	2	2	A pair of empty black-hide forearm guards with broad helical outer rolls of raw dark meteoric iron separated by narrow flexible hide channels; hands remain completely absent.	Ancient laminated arm defense translated into a helical endgame silhouette.	https://www.nms.ac.uk/explore-our-collections/collection-search-results/armour-laminated-arm-guard-fragment/135675	generate_new	none	none	none	not_audited	none	unreviewed	wrap_guards	5	gloves	helical meteoric outer rolls
hands_sinew_arm_wraps	gloves	1	Sinew Arm Wraps	S	2	2	A pair of narrow rawhide and sinew bands layered around empty lower-arm volumes from wrist toward elbow, with many thin courses and no hand forms or rigid inserts.	Copper Age sinew and hide craft supports a narrow wound arm defense.	https://www.iceman.it/en/oetzi/clothing	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 10_53_51 PM (9).png	0d80af9cb34a78850766d7b26833a4e471871fb8fd84f7b1d33e5346b95c1195	promote	salvage_gloves_020	needs_user	laminar_armguards	1	gloves	many narrow sinew courses
hands_copper_laminar_guards	gloves	2	Copper Laminar Guards	S	2	2	A protective pair of short forearm guards, each formed from three broad transverse hammered copper lames over one continuous thick leather backing.	Roman laminated bronze arm defense establishes a genuine transverse-lame forearm construction.	https://www.nms.ac.uk/explore-our-collections/collection-search-results/armour-laminated-arm-guard-fragment/135675	generate_new	none	none	none	not_audited	none	unreviewed	laminar_armguards	2	gloves	three broad copper lames
hands_bronze_splint_manica	gloves	3	Bronze-Splint Manica	S	2	2	A matched pair of long empty arm defenses from wrist to upper arm, made from broad transverse bronze splints over continuous leather sleeves with a distinct flexible elbow zone.	The Newstead laminated arm guard directly anchors the long segmented manica family.	https://www.nms.ac.uk/explore-our-collections/collection-search-results/armour-laminated-arm-guard-fragment/135675	generate_new	none	none	none	not_audited	none	unreviewed	laminar_armguards	3	gloves	full arm flexible elbow zone
hands_lacquer_scale_manica	gloves	4	Lacquer-Scale Manica	S	2	2	A matched pair of long empty arm sleeves covered by offset black-red lacquered hard-leather scales from wrist to upper arm, with broad plain inner-arm flex fields.	Pre-AD Scythian and Subeixi hard-leather scale armor supports this long organic manica.	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	laminar_armguards	4	gloves	offset scale long arm sleeve
hands_meteor_ridge_manica	gloves	5	Meteor-Ridge Manica	S	2	2	A matched pair of severe long arm sleeves with raw dark meteoric-iron longitudinal ridges over continuous black hide, broad inner-arm flex fields, and complete elbow coverage.	Ancient splint and laminated limb defenses translated into a longitudinal endgame manica.	https://www.nms.ac.uk/explore-our-collections/collection-search-results/armour-laminated-arm-guard-fragment/135675	generate_new	none	none	none	not_audited	none	unreviewed	laminar_armguards	5	gloves	longitudinal ridge manica
